host_time,phase,cmd_x,cmd_y,cmd_z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,pm.vbat,seqRx.rxOk,seqRx.crcErr,seqRx.badRx,seqRx.invalid,seqRx.duplicate,seqRx.seqGap,gate8.raw,gate8.qDrop,seqRx.d0,seqRx.d1,seqRx.d2,seqRx.d3,seqAvoid.valid,seqAvoid.stop,seqAvoid.mask,seqAvoid.sample,seqAvoid.side,seqAvoid.ageMs,seqAvoid.routePhase,seqAvoid.replans,seqAvoid.waypointX,seqAvoid.waypointY,seqAvoid.pathOffX,seqAvoid.pathOffY,seqAvoid.returnWait,seqAvoid.scanAvg,seqAvoid.scanCount,seqAvoid.scanRetries,seqAvoid.scanYaw,seqAvoid.scanYawGoal,seqAvoid.scanSettle,seqAvoid.scanDecision,seqAvoid.scanPidYaw,seqAvoid.barrier,seqAvoid.barrierA0,seqAvoid.barrierA1,seqAvoid.barrierB,seqAvoid.maxSlack,seqAvoid.dangerAvg,seqAvoid.avgCount,seqAvoid.fwdClear,seqAvoid.speedCmd,seqAvoid.speedHalt,seqAvoid.goalDist,seqAvoid.goalReached,seqAvoid.openAvg0,seqAvoid.openAvg1,seqAvoid.openAvg2,seqAvoid.openAvg3,seqAvoid.sideScore0,seqAvoid.sideScore3,seqAvoid.scanClr0,seqAvoid.scanClr1,seqAvoid.scanClr2,seqAvoid.scanClr3,seqAvoid.scanSlope,seqAvoid.scanRetryWait,visGate.phase,visGate.laps,obs.mpcUs,obs.iter,obs.status,obs.priRes,obs.duaRes,obs.healthHold,obs.healthFaults,obs.scanBypass,obs.pidBypass,obs.solveStart,obs.solveDone,obs.hbAge,obs.stallHold,obs.warmResets,obs.resetWhy,obs.solvePhase,obs.stackFree
1785872736.7481291,circle,0.0,0.0,0.3,0.3654943108558655,0.11082829535007477,0.3401517868041992,0.312320739030838,0.13311368227005005,3.4680352210998535,235,0,0,0,0,0,11233,0,0.3904895782470703,0.31009745597839355,0.3280904293060303,0.379230260848999,1,0,15,234,-1,33,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.31009745597839355,0.3752370774745941,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8517463207244873,0,7103,5,-2,0.0,0.0013818740844726562,0,0,0,585,113,113,4,0,1,1,0,291
1785872736.771242,circle,0.0,0.0,0.3,0.3654943108558655,0.11082829535007477,0.3401517868041992,0.312320739030838,0.13311368227005005,3.4680352210998535,235,0,0,0,0,0,11281,0,0.37691521644592285,0.30578184127807617,0.32535457611083984,0.35681581497192383,1,0,15,235,-1,36,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30578184127807617,0.35628387331962585,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888516664505005,0,6843,5,-2,0.0,0.0014870166778564453,0,0,0,585,118,118,5,0,1,1,0,291
1785872736.794393,circle,0.0,0.0,0.3,0.382207453250885,0.11933428794145584,0.34137970209121704,0.31232744455337524,0.14273758232593536,3.473313808441162,235,0,0,0,0,0,11281,0,0.37691521644592285,0.30578184127807617,0.32535457611083984,0.35681581497192383,1,0,15,235,-1,36,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30578184127807617,0.35628387331962585,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888516664505005,0,6843,5,-2,0.0,0.0014870166778564453,0,0,0,585,118,118,5,0,1,1,0,291
1785872736.8182342,circle,0.0,0.0,0.3,0.382207453250885,0.11933428794145584,0.34137970209121704,0.31232744455337524,0.14273758232593536,3.473313808441162,235,0,0,0,0,0,11281,0,0.36681246757507324,0.3055717945098877,0.31935667991638184,0.35881638526916504,1,0,15,236,-1,19,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3055717945098877,0.35593000054359436,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888516664505005,0,6843,5,-2,0.0,0.0014870166778564453,0,0,0,585,118,118,5,0,1,1,0,291
1785872736.841679,circle,0.0,0.0,0.3,0.39398282766342163,0.12292463332414627,0.34154051542282104,0.3130253553390503,0.142999067902565,3.473313808441162,237,0,0,0,0,0,11281,0,0.36681246757507324,0.3055717945098877,0.31935667991638184,0.35881638526916504,1,0,15,236,-1,19,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3055717945098877,0.35593000054359436,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888516664505005,0,6843,5,-2,0.0,0.0014870166778564453,0,0,0,585,118,118,5,0,1,1,0,291
1785872736.865569,circle,0.0,0.0,0.3,0.39398282766342163,0.12292463332414627,0.34154051542282104,0.3130253553390503,0.142999067902565,3.473313808441162,237,0,0,0,0,0,11377,0,0.3774404525756836,0.30494093894958496,0.3255655765533447,0.37070679664611816,1,0,15,237,-1,22,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30494093894958496,0.3548649549484253,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924074172973633,0,6803,5,-2,0.0,0.0012241601943969727,0,0,0,585,123,123,5,0,1,1,0,291
1785872736.890474,circle,0.0,0.0,0.3,0.39398282766342163,0.12292463332414627,0.34154051542282104,0.3130253553390503,0.142999067902565,3.473313808441162,237,0,0,0,0,0,11377,0,0.3774404525756836,0.30494093894958496,0.3255655765533447,0.37070679664611816,1,0,15,237,-1,22,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30494093894958496,0.3548649549484253,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924074172973633,0,6803,5,-2,0.0,0.0012241601943969727,0,0,0,585,123,123,5,0,1,1,0,291
1785872736.915013,circle,0.0,0.0,0.3,0.412949800491333,0.13164891302585602,0.3414621651172638,0.31627997756004333,0.15114735066890717,3.4680352210998535,237,0,0,0,0,0,11377,0,0.3805971145629883,0.30893898010253906,0.3214609622955322,0.37302184104919434,1,0,15,238,-1,5,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30893898010253906,0.3615615963935852,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924074172973633,0,6803,5,-2,0.0,0.0012241601943969727,0,0,0,585,123,123,5,0,1,1,0,291
1785872736.940114,circle,0.0,0.0,0.3,0.425293505191803,0.13872742652893066,0.34256064891815186,0.31649306416511536,0.15929104387760162,3.4680352210998535,239,0,0,0,0,0,11377,0,0.3805971145629883,0.30893898010253906,0.3214609622955322,0.37302184104919434,1,0,15,238,-1,5,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30893898010253906,0.3615615963935852,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924074172973633,0,6803,5,-2,0.0,0.0012241601943969727,0,0,0,585,123,123,5,0,1,1,0,291
1785872736.965209,circle,0.0,0.0,0.3,0.425293505191803,0.13872742652893066,0.34256064891815186,0.31649306416511536,0.15929104387760162,3.4680352210998535,239,0,0,0,0,0,11473,0,0.372600793838501,0.3044147491455078,0.3229343891143799,0.36281466484069824,1,0,15,239,-1,7,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3044147491455078,0.3539741337299347,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959944725036621,0,6583,5,-2,0.0,0.0024858713150024414,0,0,0,585,123,123,5,0,1,1,0,291
1785872736.987961,circle,0.0,0.0,0.3,0.425293505191803,0.13872742652893066,0.34256064891815186,0.31649306416511536,0.15929104387760162,3.4680352210998535,239,0,0,0,0,0,11473,0,0.372600793838501,0.3044147491455078,0.3229343891143799,0.36281466484069824,1,0,15,239,-1,7,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3044147491455078,0.3539741337299347,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959944725036621,0,6583,5,-2,0.0,0.0024858713150024414,0,0,0,585,128,128,5,0,1,1,0,291
1785872737.0108008,circle,0.0,0.0,0.3,0.44211825728416443,0.14799021184444427,0.34137171506881714,0.3112355172634125,0.16713428497314453,3.473313808441162,239,0,0,0,0,0,11473,0,0.34650564193725586,0.280529260635376,0.3006277084350586,0.3522915840148926,1,0,15,239,-1,46,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3044147491455078,0.3539741337299347,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959944725036621,0,6583,5,-2,0.0,0.0024858713150024414,0,0,0,585,128,128,5,0,1,1,0,291
1785872737.0358882,circle,0.0,0.0,0.3,0.45661690831184387,0.1543295532464981,0.341122031211853,0.3158968389034271,0.17215745151042938,3.4680352210998535,239,0,0,0,0,0,11473,0,0.34650564193725586,0.280529260635376,0.3006277084350586,0.3522915840148926,1,0,15,239,-1,46,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3044147491455078,0.3539741337299347,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959944725036621,0,6583,5,-2,0.0,0.0024858713150024414,0,0,0,585,128,128,5,0,1,1,0,291
1785872737.060299,circle,0.0,0.0,0.3,0.45661690831184387,0.1543295532464981,0.341122031211853,0.3158968389034271,0.17215745151042938,3.4680352210998535,240,0,0,0,0,0,11569,0,0.3531336784362793,0.2872638702392578,0.30820298194885254,0.3523979187011719,1,0,15,240,-1,50,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3044147491455078,0.3539741337299347,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959944725036621,0,6583,5,-2,0.0,0.0024858713150024414,0,0,0,585,128,128,5,0,1,1,0,291
1785872737.0852008,circle,0.0,0.0,0.3,0.45661690831184387,0.1543295532464981,0.341122031211853,0.3158968389034271,0.17215745151042938,3.4680352210998535,240,0,0,0,0,0,11569,0,0.3531336784362793,0.2872638702392578,0.30820298194885254,0.3523979187011719,1,0,15,240,-1,50,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.280529260635376,0.31797415018081665,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9939024448394775,0,6996,5,-2,0.0,0.0012992620468139648,0,0,0,585,133,133,5,0,1,1,0,291
1785872737.107701,circle,0.0,0.0,0.3,0.4715614318847656,0.162850484251976,0.3413698077201843,0.30419793725013733,0.17622074484825134,3.4680352210998535,240,0,0,0,0,0,11569,0,0.3531336784362793,0.2872638702392578,0.30820298194885254,0.3523979187011719,1,0,15,241,-1,33,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2872638702392578,0.32359951734542847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9939024448394775,0,6996,5,-2,0.0,0.0012992620468139648,0,0,0,585,133,133,5,0,1,1,0,291
1785872737.132073,circle,0.0,0.0,0.3,0.4715614318847656,0.162850484251976,0.3413698077201843,0.30419793725013733,0.17622074484825134,3.4680352210998535,240,0,0,0,0,0,11569,0,0.3531336784362793,0.2872638702392578,0.30820298194885254,0.3523979187011719,1,0,15,241,-1,33,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2872638702392578,0.32359951734542847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9939024448394775,0,6996,5,-2,0.0,0.0012992620468139648,0,0,0,585,133,133,5,0,1,1,0,291
1785872737.1571689,circle,0.0,0.0,0.3,0.48583748936653137,0.16948159039020538,0.34060144424438477,0.3069598078727722,0.18083375692367554,3.4680352210998535,242,0,0,0,0,0,11617,0,0.37670373916625977,0.30704498291015625,0.3289330005645752,0.39406633377075195,1,0,15,242,-1,35,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2872638702392578,0.32359951734542847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9939024448394775,0,6996,5,-2,0.0,0.0012992620468139648,0,0,0,585,133,133,5,0,1,1,0,291
1785872737.17761,circle,0.0,0.0,0.3,0.48583748936653137,0.16948159039020538,0.34060144424438477,0.3069598078727722,0.18083375692367554,3.4680352210998535,242,0,0,0,0,0,11617,0,0.37670373916625977,0.30704498291015625,0.3289330005645752,0.39406633377075195,1,0,15,242,-1,35,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30704498291015625,0.3415995240211487,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0268025398254395,0,7153,5,-2,0.0,0.00211411714553833,0,0,0,585,138,138,5,0,1,1,0,291
1785872737.2003012,circle,0.0,0.0,0.3,0.502801775932312,0.1817757934331894,0.34001976251602173,0.2998446822166443,0.1935015320777893,3.462756633758545,242,0,0,0,0,0,11617,0,0.352398157119751,0.28978800773620605,0.31104421615600586,0.34197998046875,1,0,15,243,-1,18,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.30704498291015625,0.3415995240211487,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0268025398254395,0,7153,5,-2,0.0,0.00211411714553833,0,0,0,585,138,138,5,0,1,1,0,291
1785872737.2227929,circle,0.0,0.0,0.3,0.502801775932312,0.1817757934331894,0.34001976251602173,0.2998446822166443,0.1935015320777893,3.462756633758545,242,0,0,0,0,0,11617,0,0.352398157119751,0.28978800773620605,0.31104421615600586,0.34197998046875,1,0,15,243,-1,18,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28978800773620605,0.3385995328426361,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0268025398254395,0,7153,5,-2,0.0,0.00211411714553833,0,0,0,585,138,138,5,0,1,1,0,291
1785872737.244676,circle,0.0,0.0,0.3,0.5132399201393127,0.18826071918010712,0.3394222557544708,0.2925037443637848,0.19668257236480713,3.4680352210998535,244,0,0,0,0,0,11617,0,0.352398157119751,0.28978800773620605,0.31104421615600586,0.34197998046875,1,0,15,243,-1,18,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28978800773620605,0.3385995328426361,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0268025398254395,0,7153,5,-2,0.0,0.00211411714553833,0,0,0,585,138,138,5,0,1,1,0,291
1785872737.265866,circle,0.0,0.0,0.3,0.5132399201393127,0.18826071918010712,0.3394222557544708,0.2925037443637848,0.19668257236480713,3.4680352210998535,244,0,0,0,0,0,11713,0,0.3397703170776367,0.28873634338378906,0.3106226921081543,0.33735060691833496,1,0,15,244,-1,21,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28873634338378906,0.32631826400756836,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0268025398254395,0,7153,5,-2,0.0,0.00211411714553833,0,0,0,585,138,138,5,0,1,1,0,291
1785872737.286099,circle,0.0,0.0,0.3,0.5132399201393127,0.18826071918010712,0.3394222557544708,0.2925037443637848,0.19668257236480713,3.4680352210998535,244,0,0,0,0,0,11713,0,0.3397703170776367,0.28873634338378906,0.3106226921081543,0.33735060691833496,1,0,15,244,-1,21,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.28873634338378906,0.32631826400756836,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06020450592041,0,6739,5,-2,0.0,0.0014719963073730469,0,0,0,585,143,143,5,0,1,1,0,291
1785872737.310248,circle,0.0,0.0,0.3,0.5312368273735046,0.20093907415866852,0.33839792013168335,0.28854167461395264,0.20735211670398712,3.462756633758545,244,0,0,0,0,0,11713,0,0.35134434700012207,0.297260046005249,0.3179891109466553,0.34555816650390625,1,0,15,245,-1,3,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.297260046005249,0.33531826734542847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06020450592041,0,6739,5,-2,0.0,0.0014719963073730469,0,0,0,585,143,143,5,0,1,1,0,291
1785872737.3333519,circle,0.0,0.0,0.3,0.5312368273735046,0.20093907415866852,0.33839792013168335,0.28854167461395264,0.20735211670398712,3.462756633758545,244,0,0,0,0,0,11713,0,0.35134434700012207,0.297260046005249,0.3179891109466553,0.34555816650390625,1,0,15,245,-1,3,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.297260046005249,0.33531826734542847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06020450592041,0,6739,5,-2,0.0,0.0014719963073730469,0,0,0,585,143,143,5,0,1,1,0,291
1785872737.358473,circle,0.0,0.0,0.3,0.5416497588157654,0.20829035341739655,0.3375265300273895,0.2846664786338806,0.21091432869434357,3.462756633758545,246,0,0,0,0,0,11809,0,0.35681724548339844,0.3038899898529053,0.32514476776123047,0.3410334587097168,1,0,15,246,-1,6,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.297260046005249,0.33531826734542847,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06020450592041,0,6739,5,-2,0.0,0.0014719963073730469,0,0,0,585,143,143,5,0,1,1,0,291
1785872737.3810718,circle,0.0,0.0,0.3,0.5416497588157654,0.20829035341739655,0.3375265300273895,0.2846664786338806,0.21091432869434357,3.462756633758545,246,0,0,0,0,0,11809,0,0.35681724548339844,0.3038899898529053,0.32514476776123047,0.3410334587097168,1,0,15,246,-1,6,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3038899898529053,0.3506314754486084,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094115257263184,0,6854,5,-2,0.0,0.0017949342727661133,0,0,0,585,148,148,5,0,1,1,0,291
1785872737.40312,circle,0.0,0.0,0.3,0.5571024417877197,0.21887780725955963,0.3369116485118866,0.27279990911483765,0.21280640363693237,3.462756633758545,246,0,0,0,0,0,11809,0,0.35681724548339844,0.3038899898529053,0.32514476776123047,0.3410334587097168,1,0,15,246,-1,6,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3038899898529053,0.3506314754486084,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094115257263184,0,6854,5,-2,0.0,0.0017949342727661133,0,0,0,585,148,148,5,0,1,1,0,291
1785872737.4270022,circle,0.0,0.0,0.3,0.5571024417877197,0.21887780725955963,0.3369116485118866,0.27279990911483765,0.21280640363693237,3.462756633758545,246,0,0,0,0,0,11809,0,0.35681724548339844,0.3038899898529053,0.32514476776123047,0.3410334587097168,1,0,15,246,-1,46,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3038899898529053,0.3530835509300232,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094115257263184,0,6854,5,-2,0.0,0.0017949342727661133,0,0,0,585,148,148,5,0,1,1,0,291
1785872737.452137,circle,0.0,0.0,0.3,0.5682544112205505,0.22729018330574036,0.33678898215293884,0.2694205641746521,0.21703211963176727,3.462756633758545,247,0,0,0,0,0,11905,0,0.35681724548339844,0.3038899898529053,0.32514476776123047,0.3410334587097168,1,0,15,246,-1,46,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.3038899898529053,0.3530835509300232,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094115257263184,0,6854,5,-2,0.0,0.0017949342727661133,0,0,0,585,148,148,5,0,1,1,0,291
1785872737.477201,circle,0.0,0.0,0.3,0.5682544112205505,0.22729018330574036,0.33678898215293884,0.2694205641746521,0.21703211963176727,3.462756633758545,247,0,0,0,0,0,11905,0,0.3359825611114502,0.2753734588623047,0.2924187183380127,0.316831111907959,1,0,15,247,-1,49,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2944190502166748,0.33660489320755005,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128523826599121,0,8063,5,-2,0.0,0.0028914213180541992,0,0,0,585,153,153,5,0,1,1,0,291
1785872737.5003898,circle,0.0,0.0,0.3,0.5833332538604736,0.24015454947948456,0.337788462638855,0.2621344029903412,0.22273428738117218,3.4680352210998535,247,0,0,0,0,0,11905,0,0.3359825611114502,0.2753734588623047,0.2924187183380127,0.316831111907959,1,0,15,248,-1,32,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2944190502166748,0.33660489320755005,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128523826599121,0,8063,5,-2,0.0,0.0028914213180541992,0,0,0,585,153,153,5,0,1,1,0,291
1785872737.52289,circle,0.0,0.0,0.3,0.5833332538604736,0.24015454947948456,0.337788462638855,0.2621344029903412,0.22273428738117218,3.4680352210998535,247,0,0,0,0,0,11905,0,0.3359825611114502,0.2753734588623047,0.2924187183380127,0.316831111907959,1,0,15,248,-1,32,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2944190502166748,0.33660489320755005,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128523826599121,0,8063,5,-2,0.0,0.0028914213180541992,0,0,0,585,153,153,5,0,1,1,0,291
1785872737.5472798,circle,0.0,0.0,0.3,0.5943922400474548,0.24918322265148163,0.3375059962272644,0.2606452703475952,0.22666430473327637,3.4680352210998535,249,0,0,0,0,0,11905,0,0.3359825611114502,0.2753734588623047,0.2924187183380127,0.316831111907959,1,0,15,248,-1,32,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.2753734588623047,0.3126049041748047,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128523826599121,0,8063,5,-2,0.0,0.0028914213180541992,0,0,0,585,153,153,5,0,1,1,0,291
1785872737.570833,circle,0.0,0.0,0.3,0.5943922400474548,0.24918322265148163,0.3375059962272644,0.2606452703475952,0.22666430473327637,3.4680352210998535,249,0,0,0,0,0,11953,0,0.3319847583770752,0.27852940559387207,0.2965216636657715,0.3397693634033203,1,0,15,249,-1,34,0,0,0.004220885690301657,-0.015377581119537354,0.0,-0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.27852940559387207,0.30697765946388245,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159562587738037,0,6719,5,-2,0.0,0.0024933815002441406,0,0,0,585,158,158,5,0,1,1,0,291
