cmd_x,cmd_y,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.5363896848137536,0.0,0.5,337,1785341671.14399,0.4164872467517853,-0.02901534177362919,0.4985221326351166,5,6973,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.14467266201972961,0.026591503992676735,0.35129109025001526,-0.043198924511671066,-0.4408171772956848,0.5195173621177673
0.5398280802292263,0.0,0.5,337,1785341671.166023,0.4164872467517853,-0.02901534177362919,0.4985221326351166,5,6973,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.14467266201972961,0.026591503992676735,0.35129109025001526,-0.043198924511671066,-0.4408171772956848,0.5195173621177673
0.5432664756446991,0.0,0.5,337,1785341671.1898618,0.4164872467517853,-0.02901534177362919,0.4985221326351166,5,6973,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.13543672859668732,0.02578483335673809,0.3534155488014221,-0.04401322826743126,-0.5044987201690674,0.5222338438034058
0.5467048710601718,0.0,0.5,337,1785341671.211879,0.4170345067977905,-0.027926696464419365,0.498507022857666,5,6231,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.13543672859668732,0.02578483335673809,0.3534155488014221,-0.04401322826743126,-0.5044987201690674,0.5222338438034058
0.5501432664756447,0.0,0.5,337,1785341671.232762,0.4170345067977905,-0.027926696464419365,0.498507022857666,5,6231,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.13543672859668732,0.02578483335673809,0.3534155488014221,-0.04401322826743126,-0.5044987201690674,0.5222338438034058
0.5535816618911175,0.0,0.5,337,1785341671.254734,0.42269742488861084,-0.02862011454999447,0.4984690546989441,5,6157,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.13360224664211273,0.026156198233366013,0.3606339991092682,-0.043850310146808624,-0.5374348163604736,0.5228142142295837
0.5570200573065902,0.0,0.5,337,1785341671.279614,0.42269742488861084,-0.02862011454999447,0.4984690546989441,5,6157,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.3096773624420166,0.13360224664211273,0.026156198233366013,0.3606339991092682,-0.043850310146808624,-0.5374348163604736,0.5228142142295837
0.5604584527220631,0.0,0.5,337,1785341671.3045602,0.43894487619400024,-0.028845293447375298,0.49845197796821594,5,6891,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.14160068333148956,0.025432439520955086,0.3743177354335785,-0.04401731491088867,-0.5076364874839783,0.5241996645927429
0.5638968481375358,0.0,0.5,337,1785341671.324696,0.43894487619400024,-0.028845293447375298,0.49845197796821594,5,6891,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.14160068333148956,0.025432439520955086,0.3743177354335785,-0.04401731491088867,-0.5076364874839783,0.5241996645927429
0.5673352435530086,0.0,0.5,337,1785341671.346776,0.44017019867897034,-0.028613809496164322,0.4984475374221802,5,7373,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.14002569019794464,0.02529178373515606,0.38246989250183105,-0.04391855373978615,-0.4244278371334076,0.5253562331199646
0.5707736389684813,0.0,0.5,337,1785341671.367771,0.44017019867897034,-0.028613809496164322,0.4984475374221802,5,7373,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.14002569019794464,0.02529178373515606,0.38246989250183105,-0.04391855373978615,-0.4244278371334076,0.5253562331199646
0.5742120343839541,0.0,0.5,337,1785341671.392832,0.44017019867897034,-0.028613809496164322,0.4984475374221802,5,7373,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.13333886861801147,0.025466863065958023,0.38739070296287537,-0.043930601328611374,-0.25986865162849426,0.527307391166687
0.5776504297994269,0.0,0.5,337,1785341671.414976,0.4488542973995209,-0.028651399537920952,0.49844565987586975,5,6828,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.13333886861801147,0.025466863065958023,0.38739070296287537,-0.043930601328611374,-0.25986865162849426,0.527307391166687
0.5810888252148997,0.0,0.5,337,1785341671.440038,0.45058852434158325,-0.02406161092221737,0.49844077229499817,5,6800,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.12600654363632202,0.02997751533985138,0.3919231593608856,-0.040682755410671234,0.02073407918214798,0.5290898680686951
0.5845272206303725,0.0,0.5,337,1785341671.464067,0.45058852434158325,-0.02406161092221737,0.49844077229499817,5,6800,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.12600654363632202,0.02997751533985138,0.3919231593608856,-0.040682755410671234,0.02073407918214798,0.5290898680686951
0.5879656160458453,0.0,0.5,337,1785341671.4847832,0.45058852434158325,-0.02406161092221737,0.49844077229499817,5,6800,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.12600654363632202,0.02997751533985138,0.3919231593608856,-0.040682755410671234,0.02073407918214798,0.5290898680686951
0.591404011461318,0.0,0.5,337,1785341671.506016,0.4577403962612152,-0.02446642704308033,0.4984249770641327,5,6815,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.1233196035027504,0.029320362955331802,0.399177610874176,-0.04078596457839012,0.3548657298088074,0.5310438871383667
0.5948424068767908,0.0,0.5,337,1785341671.5311759,0.4577403962612152,-0.02446642704308033,0.4984249770641327,5,6815,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.1233196035027504,0.029320362955331802,0.399177610874176,-0.04078596457839012,0.3548657298088074,0.5310438871383667
0.5982808022922635,0.0,0.5,337,1785341671.553084,0.45776522159576416,-0.02724432945251465,0.49840739369392395,5,6550,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.11464948207139969,0.02600855939090252,0.40195149183273315,-0.04307751730084419,0.7397379279136658,0.5329080820083618
0.6017191977077364,0.0,0.5,337,1785341671.5762281,0.45776522159576416,-0.02724432945251465,0.49840739369392395,5,6550,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.304398775100708,0.11464948207139969,0.02600855939090252,0.40195149183273315,-0.04307751730084419,0.7397379279136658,0.5329080820083618
0.6051575931232092,0.0,0.5,337,1785341671.599912,0.46628832817077637,-0.02267179638147354,0.4983595907688141,5,6467,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11300189793109894,0.02993389032781124,0.409105509519577,-0.0413849912583828,1.104334831237793,0.5323438048362732
0.6085959885386819,0.0,0.5,337,1785341671.620765,0.46628832817077637,-0.02267179638147354,0.4983595907688141,5,6467,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11300189793109894,0.02993389032781124,0.409105509519577,-0.0413849912583828,1.104334831237793,0.5323438048362732
0.6120343839541547,0.0,0.5,337,1785341671.645751,0.4709005653858185,-0.019844606518745422,0.4983501434326172,5,5755,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11031988263130188,0.03452933579683304,0.41468751430511475,-0.03977328911423683,1.4133260250091553,0.5328705906867981
0.6154727793696274,0.0,0.5,337,1785341671.6688461,0.4709005653858185,-0.019844606518745422,0.4983501434326172,5,5755,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11031988263130188,0.03452933579683304,0.41468751430511475,-0.03977328911423683,1.4133260250091553,0.5328705906867981
0.6189111747851003,0.0,0.5,337,1785341671.6914968,0.4709005653858185,-0.019844606518745422,0.4983501434326172,5,5755,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11036187410354614,0.03491773456335068,0.42140552401542664,-0.04111753776669502,1.6040836572647095,0.5327181220054626
0.622349570200573,0.0,0.5,337,1785341671.715778,0.4794744551181793,-0.020355645567178726,0.4983319044113159,5,6696,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11036187410354614,0.03491773456335068,0.42140552401542664,-0.04111753776669502,1.6040836572647095,0.5327181220054626
0.6257879656160458,0.0,0.5,337,1785341671.7365189,0.4794744551181793,-0.020355645567178726,0.4983319044113159,5,6696,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.11036187410354614,0.03491773456335068,0.42140552401542664,-0.04111753776669502,1.6040836572647095,0.5327181220054626
0.6292263610315185,0.0,0.5,337,1785341671.761461,0.4847206175327301,-0.018313327804207802,0.49832749366760254,5,6527,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10997974127531052,0.03910406306385994,0.427314817905426,-0.03979818522930145,1.6989262104034424,0.532290518283844
0.6326647564469913,0.0,0.5,337,1785341671.783218,0.4847206175327301,-0.018313327804207802,0.49832749366760254,5,6527,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10997974127531052,0.03910406306385994,0.427314817905426,-0.03979818522930145,1.6989262104034424,0.532290518283844
0.6361031518624642,0.0,0.5,337,1785341671.80834,0.48768529295921326,-0.01423792913556099,0.4983435571193695,5,6987,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10626664012670517,0.04420851543545723,0.43053528666496277,-0.03770958632230759,1.6818339824676514,0.5328773856163025
0.639541547277937,0.0,0.5,337,1785341671.829204,0.48768529295921326,-0.01423792913556099,0.4983435571193695,5,6987,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10626664012670517,0.04420851543545723,0.43053528666496277,-0.03770958632230759,1.6818339824676514,0.5328773856163025
0.6429799426934097,0.0,0.5,337,1785341671.852302,0.4912108778953552,-0.015958743169903755,0.49835607409477234,5,7125,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.1075519546866417,0.04646734893321991,0.43745070695877075,-0.037366464734077454,1.5387284755706787,0.5335531830787659
0.6464183381088825,0.0,0.5,337,1785341671.8737578,0.4912108778953552,-0.015958743169903755,0.49835607409477234,5,7125,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.1075519546866417,0.04646734893321991,0.43745070695877075,-0.037366464734077454,1.5387284755706787,0.5335531830787659
0.6498567335243554,0.0,0.5,337,1785341671.8988428,0.4980374276638031,-0.010555562563240528,0.4983537793159485,5,7214,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10361626744270325,0.05184658616781235,0.440569669008255,-0.03411659970879555,1.3144162893295288,0.5332587361335754
0.6532951289398281,0.0,0.5,337,1785341671.9194372,0.4980374276638031,-0.010555562563240528,0.4983537793159485,5,7214,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10361626744270325,0.05184658616781235,0.440569669008255,-0.03411659970879555,1.3144162893295288,0.5332587361335754
0.6567335243553009,0.0,0.5,337,1785341671.942793,0.499252587556839,-0.008312413468956947,0.4983580708503723,5,6907,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09984052926301956,0.05607760325074196,0.4436575770378113,-0.030161339789628983,1.0082452297210693,0.5339217782020569
0.6601719197707736,0.0,0.5,337,1785341671.96323,0.499252587556839,-0.008312413468956947,0.4983580708503723,5,6907,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09984052926301956,0.05607760325074196,0.4436575770378113,-0.030161339789628983,1.0082452297210693,0.5339217782020569
0.6636103151862464,0.0,0.5,337,1785341671.9839191,0.499252587556839,-0.008312413468956947,0.4983580708503723,5,6907,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09984052926301956,0.05607760325074196,0.4436575770378113,-0.030161339789628983,1.0082452297210693,0.5339217782020569
0.6670487106017192,0.0,0.5,337,1785341672.008258,0.4977848529815674,-0.006775729823857546,0.4983440637588501,5,6873,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.09120381623506546,0.0558898039162159,0.44318222999572754,-0.028174806386232376,0.6291359663009644,0.5333497524261475
0.670487106017192,0.0,0.5,337,1785341672.033342,0.4977848529815674,-0.006775729823857546,0.4983440637588501,5,6873,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.09120381623506546,0.0558898039162159,0.44318222999572754,-0.028174806386232376,0.6291359663009644,0.5333497524261475
0.6739255014326647,0.0,0.5,337,1785341672.0583382,0.5030133724212646,-0.0028825742192566395,0.49834299087524414,5,7183,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.08957324177026749,0.058996688574552536,0.4468684196472168,-0.022578442469239235,0.2777581512928009,0.533717691898346
0.6773638968481375,0.0,0.5,337,1785341672.0797818,0.5030133724212646,-0.0028825742192566395,0.49834299087524414,5,7183,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.08957324177026749,0.058996688574552536,0.4468684196472168,-0.022578442469239235,0.2777581512928009,0.533717691898346
0.6808022922636102,0.0,0.5,337,1785341672.1019049,0.5125724077224731,0.0002050681214313954,0.498359352350235,5,7122,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09160326421260834,0.05971028655767441,0.45202580094337463,-0.017150510102510452,-0.0036623578052967787,0.5344803333282471
0.6842406876790831,0.0,0.5,337,1785341672.123904,0.5125724077224731,0.0002050681214313954,0.498359352350235,5,7122,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09160326421260834,0.05971028655767441,0.45202580094337463,-0.017150510102510452,-0.0036623578052967787,0.5344803333282471
0.6876790830945558,0.0,0.5,337,1785341672.14675,0.5134157538414001,0.0014033620245754719,0.49836304783821106,5,7101,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.08708778768777847,0.05343751609325409,0.4516983926296234,-0.015538094565272331,-0.25664693117141724,0.5355358719825745
0.6911174785100286,0.0,0.5,337,1785341672.168364,0.5134157538414001,0.0014033620245754719,0.49836304783821106,5,7101,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.08708778768777847,0.05343751609325409,0.4516983926296234,-0.015538094565272331,-0.25664693117141724,0.5355358719825745
0.6945558739255013,0.0,0.5,337,1785341672.191589,0.5134157538414001,0.0014033620245754719,0.49836304783821106,5,7101,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.08708778768777847,0.05343751609325409,0.4516983926296234,-0.015538094565272331,-0.25664693117141724,0.5355358719825745
0.6979942693409741,0.0,0.5,337,1785341672.216798,0.5241051912307739,-0.0016805637860670686,0.49835336208343506,5,6452,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.09747298806905746,0.04748005047440529,0.4612308442592621,-0.012946180067956448,-0.48406508564949036,0.5353896021842957
0.701432664756447,0.0,0.5,337,1785341672.239685,0.5241051912307739,-0.0016805637860670686,0.49835336208343506,5,6452,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10002148151397705,0.04022771492600441,0.46499472856521606,-0.011213451623916626,-0.6426430344581604,0.5352457761764526
0.7048710601719198,0.0,0.5,337,1785341672.2629068,0.5279628038406372,-0.0024857139214873314,0.49835091829299927,5,6507,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10002148151397705,0.04022771492600441,0.46499472856521606,-0.011213451623916626,-0.6426430344581604,0.5352457761764526
0.7083094555873926,0.0,0.5,337,1785341672.285821,0.5279628038406372,-0.0024857139214873314,0.49835091829299927,5,6507,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.10002148151397705,0.04022771492600441,0.46499472856521606,-0.011213451623916626,-0.6426430344581604,0.5352457761764526
0.7117478510028653,0.0,0.5,337,1785341672.3108742,0.5385810732841492,-0.005397018510848284,0.49835869669914246,5,6419,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.1077035516500473,0.031192146241664886,0.4719107151031494,-0.011084205470979214,-0.742965817451477,0.5360668897628784
0.7151862464183382,0.0,0.5,337,1785341672.3318179,0.5385810732841492,-0.005397018510848284,0.49835869669914246,5,6419,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.1077035516500473,0.031192146241664886,0.4719107151031494,-0.011084205470979214,-0.742965817451477,0.5360668897628784
0.7186246418338109,0.0,0.5,337,1785341672.356879,0.5458040833473206,-0.010760647244751453,0.49836862087249756,5,6992,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.11807191371917725,0.018979188054800034,0.48036497831344604,-0.013500891625881195,-0.7848533391952515,0.5372514128684998
0.7220630372492837,0.0,0.5,337,1785341672.379615,0.5458040833473206,-0.010760647244751453,0.49836862087249756,5,6992,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.293841600418091,0.11807191371917725,0.018979188054800034,0.48036497831344604,-0.013500891625881195,-0.7848533391952515,0.5372514128684998
0.7255014326647564,0.0,0.5,337,1785341672.400461,0.5563142895698547,-0.016092449426651,0.49836307764053345,5,7019,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.12419707328081131,0.005551608745008707,0.4859727919101715,-0.017645232379436493,-0.7972495555877686,0.538033127784729
0.7289398280802292,0.0,0.5,337,1785341672.42276,0.5563142895698547,-0.016092449426651,0.49836307764053345,5,7019,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.12419707328081131,0.005551608745008707,0.4859727919101715,-0.017645232379436493,-0.7972495555877686,0.538033127784729
0.732378223495702,0.0,0.5,337,1785341672.4452531,0.5606259703636169,-0.018484434112906456,0.4983677566051483,5,7536,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.12161129713058472,-0.003703358117491007,0.4853048026561737,-0.02112247608602047,-0.7992078065872192,0.5393235683441162
0.7358166189111748,0.0,0.5,337,1785341672.465566,0.5606259703636169,-0.018484434112906456,0.4983677566051483,5,7536,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.12161129713058472,-0.003703358117491007,0.4853048026561737,-0.02112247608602047,-0.7992078065872192,0.5393235683441162
0.7392550143266475,0.0,0.5,337,1785341672.485758,0.5606259703636169,-0.018484434112906456,0.4983677566051483,5,7536,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.12161129713058472,-0.003703358117491007,0.4853048026561737,-0.02112247608602047,-0.7992078065872192,0.5393235683441162
0.7426934097421203,0.0,0.5,337,1785341672.5108821,0.5698331594467163,-0.029228217899799347,0.498358815908432,5,7027,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.1300351619720459,-0.018469827249646187,0.4931083917617798,-0.029110834002494812,-0.7964109778404236,0.540973961353302
0.746131805157593,0.0,0.5,337,1785341672.5347571,0.5698331594467163,-0.029228217899799347,0.498358815908432,5,7027,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.1300351619720459,-0.018469827249646187,0.4931083917617798,-0.029110834002494812,-0.7964109778404236,0.540973961353302
0.7495702005730659,0.0,0.5,337,1785341672.5596821,0.5831793546676636,-0.03298386558890343,0.49835312366485596,5,6905,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.13956212997436523,-0.025018110871315002,0.501265823841095,-0.03406233713030815,-0.8115365505218506,0.5427805185317993
0.7530085959885386,0.0,0.5,337,1785341672.582747,0.5831793546676636,-0.03298386558890343,0.49835312366485596,5,6905,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.13956212997436523,-0.025018110871315002,0.501265823841095,-0.03406233713030815,-0.8115365505218506,0.5427805185317993
0.7564469914040114,0.0,0.5,337,1785341672.606891,0.5851917266845703,-0.034284014254808426,0.49832478165626526,5,7246,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.14139701426029205,-0.02523532137274742,0.5052001476287842,-0.03659619390964508,-0.7974694967269897,0.5437214374542236
0.7598853868194841,0.0,0.5,337,1785341672.627873,0.5851917266845703,-0.034284014254808426,0.49832478165626526,5,7246,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.14139701426029205,-0.02523532137274742,0.5052001476287842,-0.03659619390964508,-0.7974694967269897,0.5437214374542236
0.7633237822349569,0.0,0.5,337,1785341672.650791,0.5928578972816467,-0.035282962024211884,0.49832165241241455,5,6483,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.14820586144924164,-0.021799981594085693,0.5127824544906616,-0.03695756196975708,-0.7619720697402954,0.5455241799354553
0.7667621776504299,0.0,0.5,337,1785341672.673866,0.5928578972816467,-0.035282962024211884,0.49832165241241455,5,6483,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.14820586144924164,-0.021799981594085693,0.5127824544906616,-0.03695756196975708,-0.7619720697402954,0.5455241799354553
0.7702005730659026,0.0,0.5,337,1785341672.696235,0.5928578972816467,-0.035282962024211884,0.49832165241241455,5,6483,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,straight_run,3.2991201877593994,0.1567135900259018,-0.01857157237827778,0.5232044458389282,-0.04038584604859352,-0.7214558720588684,0.5454355478286743
