cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.529512893982808,0.0,0.0,0.5,289,1785345425.0352051,0.39813223481178284,0.0008808735874481499,0.4985097646713257,4.181809902191162,5,7867,8,0,0,0.003946199547499418,1.0,0.0,0,23,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.2680124342441559,0.05207197368144989,0.2916456162929535,-0.011761513538658619,5.20538854598999,0.5193830728530884
0.5329512893982807,0.0,0.0,0.5,289,1785345425.058999,0.40746745467185974,0.0063032484613358974,0.49849674105644226,3.1712560653686523,5,8871,8,0,0,0.003946199547499418,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.2680124342441559,0.05207197368144989,0.2916456162929535,-0.011761513538658619,5.20538854598999,0.5193830728530884
0.5363896848137536,0.0,0.0,0.5,289,1785345425.08407,0.40746745467185974,0.0063032484613358974,0.49849674105644226,3.1712560653686523,5,8871,8,0,0,0.003946199547499418,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.2680124342441559,0.05207197368144989,0.2916456162929535,-0.011761513538658619,5.20538854598999,0.5193830728530884
0.5398280802292263,0.0,0.0,0.5,289,1785345425.1067252,0.4225081205368042,0.012987319380044937,0.49849826097488403,1.7519205808639526,5,7412,67,0,0,0.003946199547499418,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.2684001922607422,0.05583750456571579,0.3036145865917206,-0.007530659437179565,4.556346416473389,0.5223216414451599
0.5432664756446991,0.0,0.0,0.5,289,1785345425.1311748,0.4225081205368042,0.012987319380044937,0.49849826097488403,1.7519205808639526,5,7412,107,0,0,0.003946199547499418,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.241055727005005,0.2728188931941986,0.05920426920056343,0.3157115876674652,-0.0033915466628968716,4.076150417327881,0.5236112475395203
0.5467048710601718,0.0,0.0,0.5,289,1785345425.1547809,0.42526763677597046,0.016290470957756042,0.49848827719688416,0.7870522141456604,5,8556,107,0,0,0.003946199547499418,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.241055727005005,0.2728188931941986,0.05920426920056343,0.3157115876674652,-0.0033915466628968716,4.076150417327881,0.5236112475395203
0.5501432664756447,0.0,0.0,0.5,289,1785345425.179847,0.42526763677597046,0.016290470957756042,0.49848827719688416,0.7870522141456604,5,8556,107,0,0,0.003946199547499418,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.241055727005005,0.2728188931941986,0.05920426920056343,0.3157115876674652,-0.0033915466628968716,4.076150417327881,0.5236112475395203
0.5535816618911175,0.0,0.0,0.5,289,1785345425.204743,0.43521007895469666,0.015567338094115257,0.49847155809402466,0.24235740303993225,5,7615,46,0,0,0.003938638139516115,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.241055727005005,0.26705703139305115,0.05996691435575485,0.328520268201828,0.001535049406811595,3.2131705284118652,0.526245653629303
0.5570200573065902,0.0,0.0,0.5,289,1785345425.226808,0.43521007895469666,0.015567338094115257,0.49847155809402466,0.24235740303993225,5,7615,46,0,0,0.003938638139516115,1.0,0.0,0,24,0,1,1023,8,0,0,0,0,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.241055727005005,0.26705703139305115,0.05996691435575485,0.328520268201828,0.001535049406811595,3.2131705284118652,0.526245653629303
0.5604584527220631,0.0,0.0,0.5,289,1785345425.247724,0.4448240399360657,0.019315311685204506,0.4984441101551056,-0.9230843186378479,5,7363,86,0,0,0.003938638139516115,1.0,0.0,0,25,0,1,1023,0,0,0,0,32,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.2613852620124817,0.056816063821315765,0.33689266443252563,0.003207694971933961,2.6223952770233154,0.5263670682907104
0.5638968481375358,0.0,0.0,0.5,289,1785345425.271731,0.4448240399360657,0.019315311685204506,0.4984441101551056,-0.9230843186378479,5,7363,86,0,0,0.003938638139516115,1.0,0.0,0,25,0,1,1023,0,0,0,0,32,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.2613852620124817,0.056816063821315765,0.33689266443252563,0.003207694971933961,2.6223952770233154,0.5263670682907104
0.5673352435530086,0.0,0.0,0.5,289,1785345425.293795,0.45403945446014404,0.022967536002397537,0.4984353482723236,-2.470472574234009,5,8291,2,0,0,0.0036383215337991714,1.0,0.0,0,25,0,1,1023,0,0,0,0,32,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.257734090089798,0.05819326639175415,0.3534999191761017,0.010202719829976559,1.6600977182388306,0.5279713273048401
0.5707736389684813,0.0,0.0,0.5,289,1785345425.318728,0.45403945446014404,0.022967536002397537,0.4984353482723236,-2.470472574234009,5,8291,2,0,0,0.0036383215337991714,1.0,0.0,0,25,0,1,1023,0,0,0,0,32,0,0,0,1023,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2357771396636963,0.257734090089798,0.05819326639175415,0.3534999191761017,0.010202719829976559,1.6600977182388306,0.5279713273048401
0.5742120343839541,0.0,0.0,0.5,289,1785345425.339733,0.45917800068855286,0.02708686701953411,0.49841898679733276,-3.897216558456421,5,7345,42,0,0,0.0036383215337991714,1.0,0.0,0,26,0,1,1023,0,0,0,2,0,0,0,0,1023,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.225219964981079,0.2581575810909271,0.05887609347701073,0.3669719398021698,0.015191241167485714,0.9442219734191895,0.5279941558837891
0.5776504297994269,0.0,0.0,0.5,289,1785345425.3647308,0.45917800068855286,0.02708686701953411,0.49841898679733276,-3.897216558456421,5,7345,42,0,0,0.0036383215337991714,1.0,0.0,0,26,0,1,1023,0,0,0,2,0,0,0,0,1023,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.225219964981079,0.2581575810909271,0.05887609347701073,0.3669719398021698,0.015191241167485714,0.9442219734191895,0.5279941558837891
0.5810888252148997,0.0,0.0,0.5,289,1785345425.3899012,0.45917800068855286,0.02708686701953411,0.49841898679733276,-3.897216558456421,5,7345,4,0,0,0.003577795810997486,1.0,0.0,0,26,0,1,1023,0,0,0,2,0,0,0,0,1023,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.225219964981079,0.2441430538892746,0.05350540205836296,0.3799484670162201,0.019242722541093826,-0.18150018155574799,0.5313267111778259
0.5845272206303725,0.0,0.0,0.5,289,1785345425.411927,0.4722256660461426,0.03013882413506508,0.49843186140060425,-5.5219926834106445,5,8461,4,0,0,0.003577795810997486,1.0,0.0,0,26,0,1,1023,0,0,0,2,0,0,0,0,1023,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.225219964981079,0.2441430538892746,0.05350540205836296,0.3799484670162201,0.019242722541093826,-0.18150018155574799,0.5313267111778259
0.5879656160458453,0.0,0.0,0.5,289,1785345425.4348102,0.4765982925891876,0.03228195756673813,0.4984106719493866,-6.53906774520874,5,7092,44,0,0,0.003577795810997486,1.0,0.0,0,27,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.23525092005729675,0.052106015384197235,0.3893641531467438,0.023164480924606323,-0.970833957195282,0.5330403447151184
0.591404011461318,0.0,0.0,0.5,289,1785345425.455828,0.4765982925891876,0.03228195756673813,0.4984106719493866,-6.53906774520874,5,7092,44,0,0,0.003577795810997486,1.0,0.0,0,27,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.23525092005729675,0.052106015384197235,0.3893641531467438,0.023164480924606323,-0.970833957195282,0.5330403447151184
0.5948424068767908,0.0,0.0,0.5,289,1785345425.479854,0.4765982925891876,0.03228195756673813,0.4984106719493866,-6.53906774520874,5,7092,44,0,0,0.003577795810997486,1.0,0.0,0,27,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.23525092005729675,0.052106015384197235,0.3893641531467438,0.023164480924606323,-0.970833957195282,0.5330403447151184
0.5982808022922635,0.0,0.0,0.5,289,1785345425.501777,0.4833245873451233,0.03912964463233948,0.49838483333587646,-8.658722877502441,5,8591,3,0,0,0.003182264743372798,1.0,0.0,0,27,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.22470948100090027,0.053200822323560715,0.40500399470329285,0.030597778037190437,-2.2910091876983643,0.5351530313491821
0.6017191977077364,0.0,0.0,0.5,289,1785345425.523797,0.4833245873451233,0.03912964463233948,0.49838483333587646,-8.658722877502441,5,8591,3,0,0,0.003182264743372798,1.0,0.0,0,27,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.22470948100090027,0.053200822323560715,0.40500399470329285,0.030597778037190437,-2.2910091876983643,0.5351530313491821
0.6051575931232092,0.0,0.0,0.5,289,1785345425.5447328,0.4942350387573242,0.04233535751700401,0.49835702776908875,-9.887192726135254,5,7391,43,0,0,0.003182264743372798,1.0,0.0,0,28,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.21315595507621765,0.051979802548885345,0.41279083490371704,0.03365306556224823,-3.267416477203369,0.5354741811752319
0.6085959885386819,0.0,0.0,0.5,289,1785345425.565728,0.4942350387573242,0.04233535751700401,0.49835702776908875,-9.887192726135254,5,7391,43,0,0,0.003182264743372798,1.0,0.0,0,28,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.21315595507621765,0.051979802548885345,0.41279083490371704,0.03365306556224823,-3.267416477203369,0.5354741811752319
0.6120343839541547,0.0,0.0,0.5,289,1785345425.5894442,0.4942350387573242,0.04233535751700401,0.49835702776908875,-9.887192726135254,5,7391,7,0,0,0.002998014912009239,1.0,0.0,0,28,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.1982497274875641,0.04891872778534889,0.42520540952682495,0.03695381432771683,-4.873864650726318,0.5350111126899719
0.6154727793696274,0.0,0.0,0.5,289,1785345425.613733,0.49826371669769287,0.045522965490818024,0.4983207583427429,-11.126940727233887,5,7592,7,0,0,0.002998014912009239,1.0,0.0,0,28,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2304985523223877,0.1982497274875641,0.04891872778534889,0.42520540952682495,0.03695381432771683,-4.873864650726318,0.5350111126899719
0.6189111747851003,0.0,0.0,0.5,289,1785345425.635509,0.5034179091453552,0.04930712282657623,0.49830055236816406,-12.469928741455078,5,7371,47,0,0,0.002998014912009239,1.0,0.0,0,29,0,1,1023,0,0,0,0,0,0,256,10,1023,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.214662790298462,0.18998420238494873,0.052939947694540024,0.43383732438087463,0.04286694899201393,-5.989902019500732,0.5339123606681824
0.622349570200573,0.0,0.0,0.5,289,1785345425.659529,0.5034179091453552,0.04930712282657623,0.49830055236816406,-12.469928741455078,5,7371,47,0,0,0.002998014912009239,1.0,0.0,0,29,0,1,1023,0,0,0,0,0,0,256,10,1023,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.214662790298462,0.18998420238494873,0.052939947694540024,0.43383732438087463,0.04286694899201393,-5.989902019500732,0.5339123606681824
0.6257879656160458,0.0,0.0,0.5,289,1785345425.684735,0.5034179091453552,0.04930712282657623,0.49830055236816406,-12.469928741455078,5,7371,47,0,0,0.002998014912009239,1.0,0.0,0,29,0,1,1023,0,0,0,0,0,0,256,10,1023,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.214662790298462,0.18998420238494873,0.052939947694540024,0.43383732438087463,0.04286694899201393,-5.989902019500732,0.5339123606681824
0.6292263610315185,0.0,0.0,0.5,289,1785345425.709103,0.5079910755157471,0.05712074786424637,0.49832266569137573,-15.164667129516602,5,8553,9,0,0,0.0027196689043194056,1.0,0.0,0,29,0,1,1023,0,0,0,0,0,0,256,10,1023,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.214662790298462,0.17003992199897766,0.05464170128107071,0.44178763031959534,0.049790654331445694,-7.741515159606934,0.534429669380188
0.6326647564469913,0.0,0.0,0.5,289,1785345425.73181,0.5079910755157471,0.05712074786424637,0.49832266569137573,-15.164667129516602,5,8553,49,0,0,0.0027196689043194056,1.0,0.0,0,29,0,1,1023,0,0,0,0,0,0,256,10,1023,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2199413776397705,0.1633693128824234,0.054101813584566116,0.44998687505722046,0.0541418120265007,-9.064826965332031,0.5351682901382446
0.6361031518624642,0.0,0.0,0.5,289,1785345425.752734,0.5130777955055237,0.06203783303499222,0.4983396828174591,-16.914196014404297,5,7206,49,0,0,0.0027196689043194056,1.0,0.0,0,30,0,1,1023,0,0,16,16,0,0,0,0,1023,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2199413776397705,0.1633693128824234,0.054101813584566116,0.44998687505722046,0.0541418120265007,-9.064826965332031,0.5351682901382446
0.639541547277937,0.0,0.0,0.5,289,1785345425.774872,0.5130777955055237,0.06203783303499222,0.4983396828174591,-16.914196014404297,5,7206,49,0,0,0.0027196689043194056,1.0,0.0,0,30,0,1,1023,0,0,16,16,0,0,0,0,1023,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2199413776397705,0.1633693128824234,0.054101813584566116,0.44998687505722046,0.0541418120265007,-9.064826965332031,0.5351682901382446
0.6429799426934097,0.0,0.0,0.5,289,1785345425.795727,0.5158583521842957,0.06535574793815613,0.49831563234329224,-18.923076629638672,5,8059,109,0,0,0.0027196689043194056,1.0,0.0,0,30,0,1,1023,0,0,16,16,0,0,0,0,1023,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2199413776397705,0.14939181506633759,0.05385153368115425,0.45798084139823914,0.06216716393828392,-11.259387016296387,0.5323202610015869
0.6464183381088825,0.0,0.0,0.5,289,1785345425.816488,0.5158583521842957,0.06535574793815613,0.49831563234329224,-18.923076629638672,5,8059,109,0,0,0.0027196689043194056,1.0,0.0,0,30,0,1,1023,0,0,16,16,0,0,0,0,1023,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2199413776397705,0.14939181506633759,0.05385153368115425,0.45798084139823914,0.06216716393828392,-11.259387016296387,0.5323202610015869
0.6498567335243554,0.0,0.0,0.5,289,1785345425.841706,0.5197604298591614,0.0690126121044159,0.498322993516922,-20.40849494934082,5,8891,12,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.1415737420320511,0.05982114374637604,0.4631021022796631,0.07213535904884338,-12.782768249511719,0.5323686599731445
0.6532951289398281,0.0,0.0,0.5,289,1785345425.862554,0.5197604298591614,0.0690126121044159,0.498322993516922,-20.40849494934082,5,8891,12,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.1415737420320511,0.05982114374637604,0.4631021022796631,0.07213535904884338,-12.782768249511719,0.5323686599731445
0.6567335243553009,0.0,0.0,0.5,289,1785345425.887607,0.5197604298591614,0.0690126121044159,0.498322993516922,-20.40849494934082,5,8891,72,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.12895293533802032,0.0476289726793766,0.4699828326702118,0.0758855864405632,-15.352583885192871,0.5321407318115234
0.6601719197707736,0.0,0.0,0.5,289,1785345425.912155,0.5265058875083923,0.07147964835166931,0.4983413517475128,-22.11016273498535,5,7445,72,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.12895293533802032,0.0476289726793766,0.4699828326702118,0.0758855864405632,-15.352583885192871,0.5321407318115234
0.6636103151862464,0.0,0.0,0.5,289,1785345425.936789,0.5287826657295227,0.07997478544712067,0.49835121631622314,-24.180219650268555,5,7188,112,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.12509150803089142,0.055372901260852814,0.4764276146888733,0.0881589725613594,-17.031597137451172,0.5325613617897034
0.6670487106017192,0.0,0.0,0.5,289,1785345425.959706,0.5287826657295227,0.07997478544712067,0.49835121631622314,-24.180219650268555,5,7188,112,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.12509150803089142,0.055372901260852814,0.4764276146888733,0.0881589725613594,-17.031597137451172,0.5325613617897034
0.670487106017192,0.0,0.0,0.5,289,1785345425.98294,0.5287826657295227,0.07997478544712067,0.49835121631622314,-24.180219650268555,5,7188,112,0,0,0.0023348904214799404,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.12509150803089142,0.055372901260852814,0.4764276146888733,0.0881589725613594,-17.031597137451172,0.5325613617897034
0.6739255014326647,0.0,0.0,0.5,289,1785345426.004725,0.5338447690010071,0.08417204022407532,0.4983612298965454,-26.366836547851562,5,8746,27,0,0,0.001878228154964745,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.11402586102485657,0.04598283767700195,0.4816717803478241,0.09395253658294678,-19.525068283081055,0.5339224934577942
0.6773638968481375,0.0,0.0,0.5,289,1785345426.0259788,0.5338447690010071,0.08417204022407532,0.4983612298965454,-26.366836547851562,5,8746,27,0,0,0.001878228154964745,1.0,0.0,0,31,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.11402586102485657,0.04598283767700195,0.4816717803478241,0.09395253658294678,-19.525068283081055,0.5339224934577942
0.6808022922636102,0.0,0.0,0.5,289,1785345426.04867,0.5366458296775818,0.08124050498008728,0.49835339188575745,-26.46746063232422,5,7169,67,0,0,0.001878228154964745,1.0,0.0,0,32,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.10969846695661545,0.03816106542944908,0.48661813139915466,0.09722518920898438,-21.219572067260742,0.5342889428138733
0.6842406876790831,0.0,0.0,0.5,289,1785345426.0723011,0.5366458296775818,0.08124050498008728,0.49835339188575745,-26.46746063232422,5,7169,67,0,0,0.001878228154964745,1.0,0.0,0,32,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.10969846695661545,0.03816106542944908,0.48661813139915466,0.09722518920898438,-21.219572067260742,0.5342889428138733
0.6876790830945558,0.0,0.0,0.5,289,1785345426.097363,0.5408806204795837,0.0906703919172287,0.49835190176963806,-28.744613647460938,5,8930,126,0,0,0.001878228154964745,1.0,0.0,0,32,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.10403425991535187,0.028465693816542625,0.49432215094566345,0.10357383638620377,-23.55864715576172,0.5343852043151855
0.6911174785100286,0.0,0.0,0.5,289,1785345426.1217248,0.5408806204795837,0.0906703919172287,0.49835190176963806,-28.744613647460938,5,8930,126,0,0,0.001878228154964745,1.0,0.0,0,32,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.10403425991535187,0.028465693816542625,0.49432215094566345,0.10357383638620377,-23.55864715576172,0.5343852043151855
0.6945558739255013,0.0,0.0,0.5,289,1785345426.143816,0.546347439289093,0.08225536346435547,0.49835509061813354,-28.733173370361328,5,8291,29,0,0,0.001569335930980742,1.0,0.0,0,33,0,1,1023,0,0,0,0,0,0,32,0,1023,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.09967052191495895,0.01864675246179104,0.49883145093917847,0.1062297374010086,-25.042648315429688,0.5348373055458069
0.6979942693409741,0.0,0.0,0.5,289,1785345426.165148,0.546347439289093,0.08225536346435547,0.49835509061813354,-28.733173370361328,5,8291,29,0,0,0.001569335930980742,1.0,0.0,0,33,0,1,1023,0,0,0,0,0,0,32,0,1023,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.09967052191495895,0.01864675246179104,0.49883145093917847,0.1062297374010086,-25.042648315429688,0.5348373055458069
0.701432664756447,0.0,0.0,0.5,289,1785345426.1878378,0.546347439289093,0.08225536346435547,0.49835509061813354,-28.733173370361328,5,8291,89,0,0,0.001569335930980742,1.0,0.0,0,33,0,1,1023,0,0,0,0,0,0,32,0,1023,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.09792771190404892,0.014251140877604485,0.5059218406677246,0.1146213710308075,-26.729536056518555,0.5340453386306763
0.7048710601719198,0.0,0.0,0.5,289,1785345426.209428,0.5538693070411682,0.09373664110898972,0.4983488917350769,-31.377504348754883,5,7187,89,0,0,0.001569335930980742,1.0,0.0,0,33,0,1,1023,0,0,0,0,0,0,32,0,1023,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.09792771190404892,0.014251140877604485,0.5059218406677246,0.1146213710308075,-26.729536056518555,0.5340453386306763
0.7083094555873926,0.0,0.0,0.5,289,1785345426.229739,0.5538693070411682,0.09373664110898972,0.4983488917350769,-31.377504348754883,5,7187,89,0,0,0.001569335930980742,1.0,0.0,0,33,0,1,1023,0,0,0,0,0,0,32,0,1023,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2041056156158447,0.09792771190404892,0.014251140877604485,0.5059218406677246,0.1146213710308075,-26.729536056518555,0.5340453386306763
0.7117478510028653,0.0,0.0,0.5,289,1785345426.251795,0.5603724122047424,0.08655770868062973,0.49837350845336914,-31.062997817993164,5,8599,8,0,0,0.0014473889023065567,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2041056156158447,0.09255559742450714,-0.0031075032893568277,0.5105202794075012,0.1153315007686615,-28.46481704711914,0.5360658764839172
0.7151862464183382,0.0,0.0,0.5,289,1785345426.273684,0.5603724122047424,0.08655770868062973,0.49837350845336914,-31.062997817993164,5,8599,8,0,0,0.0014473889023065567,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2041056156158447,0.09255559742450714,-0.0031075032893568277,0.5105202794075012,0.1153315007686615,-28.46481704711914,0.5360658764839172
0.7186246418338109,0.0,0.0,0.5,289,1785345426.296784,0.5608781576156616,0.08147751539945602,0.4983763098716736,-30.549829483032227,5,7059,68,0,0,0.0014473889023065567,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2041056156158447,0.08727812021970749,-0.01840813085436821,0.5149471163749695,0.11594956368207932,-30.041168212890625,0.5376462340354919
0.7220630372492837,0.0,0.0,0.5,289,1785345426.3187819,0.5608781576156616,0.08147751539945602,0.4983763098716736,-30.549829483032227,5,7059,68,0,0,0.0014473889023065567,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2041056156158447,0.08727812021970749,-0.01840813085436821,0.5149471163749695,0.11594956368207932,-30.041168212890625,0.5376462340354919
0.7255014326647564,0.0,0.0,0.5,289,1785345426.343858,0.5676151514053345,0.07414350658655167,0.49837571382522583,-29.78385353088379,5,7924,108,0,0,0.0014473889023065567,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.08663788437843323,-0.03739423677325249,0.521865725517273,0.11289653182029724,-31.325599670410156,0.5391885638237
0.7289398280802292,0.0,0.0,0.5,289,1785345426.368912,0.5676151514053345,0.07414350658655167,0.49837571382522583,-29.78385353088379,5,7924,108,0,0,0.0014473889023065567,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.08663788437843323,-0.03739423677325249,0.521865725517273,0.11289653182029724,-31.325599670410156,0.5391885638237
0.732378223495702,0.0,0.0,0.5,289,1785345426.3927932,0.5791207551956177,0.06716824322938919,0.4983671307563782,-29.325210571289062,5,7187,50,0,0,0.0015753131592646241,1.0,0.0,0,34,0,1,1023,0,0,0,0,0,0,0,0,1023,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.2093842029571533,0.09138939529657364,-0.053230177611112595,0.5316046476364136,0.11053388565778732,-32.33333206176758,0.5415143370628357
