cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.cluster,perceptMass.detected,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.6876790830945558,0.0,0.0,0.5,289,1785357780.0578291,0.4711376130580902,0.01713886857032776,0.49835699796676636,-14.056296348571777,5,8376,0,0,0,0.33497506380081177,0,0,1.0,0.0,0,31,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,31,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.17725878953933716,-0.041328467428684235,0.36994466185569763,0.04144778847694397,-10.471978187561035,0.5189657807350159
0.6911174785100286,0.0,0.0,0.5,289,1785357780.078974,0.4711376130580902,0.01713886857032776,0.49835699796676636,-14.056296348571777,5,8376,0,0,0,0.33497506380081177,0,0,1.0,0.0,0,31,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,31,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.17725878953933716,-0.041328467428684235,0.36994466185569763,0.04144778847694397,-10.471978187561035,0.5189657807350159
0.6945558739255013,0.0,0.0,0.5,289,1785357780.100961,0.4711376130580902,0.01713886857032776,0.49835699796676636,-14.056296348571777,5,8376,60,0,0,0.33497506380081177,0,0,1.0,0.0,0,31,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,31,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.17230281233787537,-0.04976941645145416,0.37230637669563293,0.0391799733042717,-11.695411682128906,0.5193894505500793
0.6979942693409741,0.0,0.0,0.5,289,1785357780.125938,0.46867209672927856,0.012506840750575066,0.498383492231369,-15.475213050842285,5,7369,60,0,0,0.33497506380081177,0,0,1.0,0.0,0,32,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,32,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.17230281233787537,-0.04976941645145416,0.37230637669563293,0.0391799733042717,-11.695411682128906,0.5193894505500793
0.701432664756447,0.0,0.0,0.5,289,1785357780.146946,0.48141756653785706,0.005585963372141123,0.4983845055103302,-16.260730743408203,5,6698,100,0,0,0.33497506380081177,0,0,1.0,0.0,0,32,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,32,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.18237914144992828,-0.05907720327377319,0.38360753655433655,0.03516501933336258,-12.570836067199707,0.5201366543769836
0.7048710601719198,0.0,0.0,0.5,289,1785357780.16898,0.48141756653785706,0.005585963372141123,0.4983845055103302,-16.260730743408203,5,6698,100,0,0,0.33497506380081177,0,0,1.0,0.0,0,32,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,32,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.18237914144992828,-0.05907720327377319,0.38360753655433655,0.03516501933336258,-12.570836067199707,0.5201366543769836
0.7083094555873926,0.0,0.0,0.5,289,1785357780.18994,0.48141756653785706,0.005585963372141123,0.4983845055103302,-16.260730743408203,5,6698,100,0,0,0.33497506380081177,0,0,1.0,0.0,0,32,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,32,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.18237914144992828,-0.05907720327377319,0.38360753655433655,0.03516501933336258,-12.570836067199707,0.5201366543769836
0.7117478510028653,0.0,0.0,0.5,289,1785357780.2129211,0.49562618136405945,0.011754014529287815,0.4984155297279358,-14.642602920532227,5,8392,25,0,0,0.3351840078830719,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.18952064216136932,-0.06389262527227402,0.39555150270462036,0.03333079069852829,-13.945110321044922,0.5209144949913025
0.7151862464183382,0.0,0.0,0.5,289,1785357780.235273,0.49562618136405945,0.011754014529287815,0.4984155297279358,-14.642602920532227,5,8392,25,0,0,0.3351840078830719,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.18952064216136932,-0.06389262527227402,0.39555150270462036,0.03333079069852829,-13.945110321044922,0.5209144949913025
0.7186246418338109,0.0,0.0,0.5,289,1785357780.256175,0.5029294490814209,-0.0002289811527589336,0.49840784072875977,-16.159475326538086,5,7370,64,0,0,0.3351840078830719,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.1937183290719986,-0.07008855789899826,0.4034290313720703,0.029432617127895355,-14.635390281677246,0.5206446051597595
0.7220630372492837,0.0,0.0,0.5,289,1785357780.278974,0.5029294490814209,-0.0002289811527589336,0.49840784072875977,-16.159475326538086,5,7370,64,0,0,0.3351840078830719,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.1937183290719986,-0.07008855789899826,0.4034290313720703,0.029432617127895355,-14.635390281677246,0.5206446051597595
0.7255014326647564,0.0,0.0,0.5,289,1785357780.3019662,0.5149486660957336,0.005215427838265896,0.4983969032764435,-14.120492935180664,5,8295,125,0,0,0.3351840078830719,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.1933700144290924,-0.08165033161640167,0.4113706052303314,0.02076062560081482,-15.671096801757812,0.5203253030776978
0.7289398280802292,0.0,0.0,0.5,289,1785357780.3259368,0.5149486660957336,0.005215427838265896,0.4983969032764435,-14.120492935180664,5,8295,125,0,0,0.3351840078830719,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.1933700144290924,-0.08165033161640167,0.4113706052303314,0.02076062560081482,-15.671096801757812,0.5203253030776978
0.732378223495702,0.0,0.0,0.5,289,1785357780.348852,0.5269935131072998,-0.008527899160981178,0.4983865022659302,-14.944164276123047,5,8481,25,0,0,0.3353710174560547,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.20044569671154022,-0.08036962151527405,0.4214145839214325,0.01929701678454876,-16.180713653564453,0.5199857354164124
0.7358166189111748,0.0,0.0,0.5,289,1785357780.3739111,0.5269935131072998,-0.008527899160981178,0.4983865022659302,-14.944164276123047,5,8481,25,0,0,0.3353710174560547,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.20044569671154022,-0.08036962151527405,0.4214145839214325,0.01929701678454876,-16.180713653564453,0.5199857354164124
0.7392550143266475,0.0,0.0,0.5,289,1785357780.398968,0.5269935131072998,-0.008527899160981178,0.4983865022659302,-14.944164276123047,5,8481,85,0,0,0.3353710174560547,0,0,1.0,0.0,0,33,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,33,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.20017306506633759,-0.0658339262008667,0.42960551381111145,0.0229356586933136,-16.78162956237793,0.5199459195137024
0.7426934097421203,0.0,0.0,0.5,289,1785357780.420407,0.5326884388923645,0.0024014897644519806,0.49837955832481384,-11.403740882873535,5,6950,85,0,0,0.3353710174560547,0,0,1.0,0.0,0,34,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,34,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.20017306506633759,-0.0658339262008667,0.42960551381111145,0.0229356586933136,-16.78162956237793,0.5199459195137024
0.746131805157593,0.0,0.0,0.5,289,1785357780.445516,0.5326884388923645,0.0024014897644519806,0.49837955832481384,-11.403740882873535,5,6950,125,0,0,0.3353710174560547,0,0,1.0,0.0,0,34,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,34,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.1980578452348709,-0.07239117473363876,0.43416887521743774,0.014287185855209827,-16.844322204589844,0.5177801847457886
0.7495702005730659,0.0,0.0,0.5,289,1785357780.46593,0.5401198267936707,-0.011193416081368923,0.49836963415145874,-12.153650283813477,5,8223,125,0,0,0.3353710174560547,0,0,1.0,0.0,0,34,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,34,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.1980578452348709,-0.07239117473363876,0.43416887521743774,0.014287185855209827,-16.844322204589844,0.5177801847457886
0.7530085959885386,0.0,0.0,0.5,289,1785357780.48899,0.5401198267936707,-0.011193416081368923,0.49836963415145874,-12.153650283813477,5,8223,125,0,0,0.3353710174560547,0,0,1.0,0.0,0,34,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,34,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.1980578452348709,-0.07239117473363876,0.43416887521743774,0.014287185855209827,-16.844322204589844,0.5177801847457886
0.7564469914040114,0.0,0.0,0.5,289,1785357780.5131671,0.5471723079681396,-0.007703221403062344,0.4983534514904022,-9.634984016418457,5,7168,49,0,0,0.3354327380657196,0,0,1.0,0.0,0,35,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,35,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.20035605132579803,-0.06730079650878906,0.44428887963294983,0.009423806332051754,-16.672847747802734,0.5160703063011169
0.7598853868194841,0.0,0.0,0.5,289,1785357780.537725,0.5471723079681396,-0.007703221403062344,0.4983534514904022,-9.634984016418457,5,7168,49,0,0,0.3354327380657196,0,0,1.0,0.0,0,35,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,35,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.20035605132579803,-0.06730079650878906,0.44428887963294983,0.009423806332051754,-16.672847747802734,0.5160703063011169
0.7633237822349569,0.0,0.0,0.5,289,1785357780.559964,0.5521579384803772,-0.004211460240185261,0.4983636140823364,-7.68528938293457,5,7448,89,0,0,0.3354327380657196,0,0,1.0,0.0,0,35,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,35,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.20013242959976196,-0.05590391159057617,0.44964131712913513,0.010919895954430103,-16.254194259643555,0.5149697065353394
0.7667621776504299,0.0,0.0,0.5,289,1785357780.5850189,0.5521579384803772,-0.004211460240185261,0.4983636140823364,-7.68528938293457,5,7448,89,0,0,0.3354327380657196,0,0,1.0,0.0,0,35,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,35,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.20013242959976196,-0.05590391159057617,0.44964131712913513,0.010919895954430103,-16.254194259643555,0.5149697065353394
0.7702005730659026,0.0,0.0,0.5,289,1785357780.609044,0.5641385912895203,1.2115357094444335e-05,0.4983998239040375,-5.528532981872559,5,8008,9,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.2034909725189209,-0.04477262496948242,0.45988598465919495,0.00984539557248354,-15.299686431884766,0.5145595073699951
0.7736389684813754,0.0,0.0,0.5,289,1785357780.629316,0.5641385912895203,1.2115357094444335e-05,0.4983998239040375,-5.528532981872559,5,8008,9,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.2034909725189209,-0.04477262496948242,0.45988598465919495,0.00984539557248354,-15.299686431884766,0.5145595073699951
0.7770773638968481,0.0,0.0,0.5,289,1785357780.650941,0.5641385912895203,1.2115357094444335e-05,0.4983998239040375,-5.528532981872559,5,8008,49,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.21214696764945984,-0.046423912048339844,0.47110700607299805,0.004057228099554777,-14.43497085571289,0.5153789520263672
0.780515759312321,0.0,0.0,0.5,289,1785357780.675699,0.5755962133407593,-0.0051809800788760185,0.4984263777732849,-5.323019504547119,5,7487,49,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.21214696764945984,-0.046423912048339844,0.47110700607299805,0.004057228099554777,-14.43497085571289,0.5153789520263672
0.7839541547277937,0.0,0.0,0.5,289,1785357780.697948,0.5755962133407593,-0.0051809800788760185,0.4984263777732849,-5.323019504547119,5,7487,109,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.21159759163856506,-0.02870885841548443,0.48001664876937866,0.0078115337528288364,-13.018052101135254,0.515812337398529
0.7873925501432665,0.0,0.0,0.5,289,1785357780.71898,0.5879576206207275,0.0018206594977527857,0.49844226241111755,-2.796520948410034,5,7425,109,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.21159759163856506,-0.02870885841548443,0.48001664876937866,0.0078115337528288364,-13.018052101135254,0.515812337398529
0.7908309455587392,0.0,0.0,0.5,289,1785357780.740843,0.5879576206207275,0.0018206594977527857,0.49844226241111755,-2.796520948410034,5,7425,109,0,0,0.3353903889656067,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.2125057578086853,-0.02140449732542038,0.48715123534202576,0.00820852443575859,-11.92145824432373,0.5146559476852417
0.794269340974212,0.0,0.0,0.5,289,1785357780.7644448,0.5947020649909973,0.0019027187954634428,0.49842706322669983,-2.3546695709228516,5,8216,2,0,0,0.3352944552898407,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.2125057578086853,-0.02140449732542038,0.48715123534202576,0.00820852443575859,-11.92145824432373,0.5146559476852417
0.7977077363896848,0.0,0.0,0.5,289,1785357780.789221,0.5947020649909973,0.0019027187954634428,0.49842706322669983,-2.3546695709228516,5,8216,2,0,0,0.3352944552898407,0,0,1.0,0.0,0,36,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,36,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7425220012664795,0.2125057578086853,-0.02140449732542038,0.48715123534202576,0.00820852443575859,-11.92145824432373,0.5146559476852417
0.8011461318051576,0.0,0.0,0.5,289,1785357780.8113668,0.6108760833740234,0.0019721142016351223,0.4984390139579773,-2.090116024017334,5,7678,62,0,0,0.3352944552898407,0,0,1.0,0.0,0,37,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,37,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.22292332351207733,-0.01830274797976017,0.5041298270225525,0.0057614268735051155,-10.290016174316406,0.5157277584075928
0.8045845272206303,0.0,0.0,0.5,289,1785357780.835375,0.6108760833740234,0.0019721142016351223,0.4984390139579773,-2.090116024017334,5,7678,62,0,0,0.3352944552898407,0,0,1.0,0.0,0,37,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,37,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.22292332351207733,-0.01830274797976017,0.5041298270225525,0.0057614268735051155,-10.290016174316406,0.5157277584075928
0.8080229226361031,0.0,0.0,0.5,289,1785357780.8599381,0.615128219127655,-0.0009650116553530097,0.4984312355518341,-2.614194869995117,5,7484,102,0,0,0.3352944552898407,0,0,1.0,0.0,0,37,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,37,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.22096030414104462,-0.017635369673371315,0.5109538435935974,0.004068407230079174,-9.301766395568848,0.5150842666625977
0.8114613180515758,0.0,0.0,0.5,289,1785357780.885032,0.615128219127655,-0.0009650116553530097,0.4984312355518341,-2.614194869995117,5,7484,102,0,0,0.3352944552898407,0,0,1.0,0.0,0,37,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,37,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.7319648265838623,0.22096030414104462,-0.017635369673371315,0.5109538435935974,0.004068407230079174,-9.301766395568848,0.5150842666625977
0.8148997134670487,0.0,0.0,0.5,289,1785357780.907937,0.6258071660995483,0.0019292366923764348,0.49843835830688477,-2.1752545833587646,5,8140,9,0,0,0.33550670742988586,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21917399764060974,-0.012145849876105785,0.5230475068092346,0.0054393005557358265,-8.086710929870605,0.5158492922782898
0.8183381088825215,0.0,0.0,0.5,289,1785357780.9299352,0.6258071660995483,0.0019292366923764348,0.49843835830688477,-2.1752545833587646,5,8140,9,0,0,0.33550670742988586,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21917399764060974,-0.012145849876105785,0.5230475068092346,0.0054393005557358265,-8.086710929870605,0.5158492922782898
0.8217765042979942,0.0,0.0,0.5,289,1785357780.951731,0.6328530311584473,0.0006916966522112489,0.49844053387641907,-2.6843183040618896,5,6758,49,0,0,0.33550670742988586,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21702688932418823,-0.012264047749340534,0.5309250950813293,0.004750269465148449,-7.429196357727051,0.5160356163978577
0.825214899713467,0.0,0.0,0.5,289,1785357780.9729412,0.6328530311584473,0.0006916966522112489,0.49844053387641907,-2.6843183040618896,5,6758,49,0,0,0.33550670742988586,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21702688932418823,-0.012264047749340534,0.5309250950813293,0.004750269465148449,-7.429196357727051,0.5160356163978577
0.8286532951289397,0.0,0.0,0.5,289,1785357780.998015,0.6328530311584473,0.0006916966522112489,0.49844053387641907,-2.6843183040618896,5,6758,49,0,0,0.33550670742988586,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.2125517576932907,-0.008395431563258171,0.5426168441772461,0.007181269582360983,-6.635844707489014,0.5175659656524658
0.8320916905444126,0.0,0.0,0.5,289,1785357781.019936,0.6409885883331299,0.0020852494053542614,0.49844983220100403,-2.949657917022705,5,6206,109,0,0,0.33550670742988586,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.2125517576932907,-0.008395431563258171,0.5426168441772461,0.007181269582360983,-6.635844707489014,0.5175659656524658
0.8355300859598854,0.0,0.0,0.5,289,1785357781.0440269,0.6409885883331299,0.0020852494053542614,0.49844983220100403,-2.949657917022705,5,6206,5,0,0,0.33535048365592957,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21566367149353027,-0.010435272939503193,0.5544588565826416,0.0065035452134907246,-6.244460105895996,0.5186136960983276
0.8389684813753582,0.0,0.0,0.5,289,1785357781.064959,0.6493236422538757,0.0011668738443404436,0.4984559416770935,-3.320099353790283,5,7721,5,0,0,0.33535048365592957,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21566367149353027,-0.010435272939503193,0.5544588565826416,0.0065035452134907246,-6.244460105895996,0.5186136960983276
0.8424068767908309,0.0,0.0,0.5,289,1785357781.0893388,0.6493236422538757,0.0011668738443404436,0.4984559416770935,-3.320099353790283,5,7721,5,0,0,0.33535048365592957,0,0,1.0,0.0,0,38,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,38,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21566367149353027,-0.010435272939503193,0.5544588565826416,0.0065035452134907246,-6.244460105895996,0.5186136960983276
0.8458452722063038,0.0,0.0,0.5,289,1785357781.109932,0.6688520908355713,0.0010973854223266244,0.4984307885169983,-3.213615894317627,5,6088,65,0,0,0.33535048365592957,0,0,1.0,0.0,0,39,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,39,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.2192472666501999,-0.011299604550004005,0.5724025964736938,0.006524424999952316,-5.868462562561035,0.5179914832115173
0.8492836676217765,0.0,0.0,0.5,289,1785357781.131935,0.6688520908355713,0.0010973854223266244,0.4984307885169983,-3.213615894317627,5,6088,65,0,0,0.33535048365592957,0,0,1.0,0.0,0,39,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,39,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.2192472666501999,-0.011299604550004005,0.5724025964736938,0.006524424999952316,-5.868462562561035,0.5179914832115173
0.8527220630372493,0.0,0.0,0.5,289,1785357781.155926,0.6762862801551819,0.0006977115990594029,0.49841582775115967,-2.926035165786743,5,8289,8,0,0,0.3354589641094208,0,0,1.0,0.0,0,39,0,1,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,39,80,80,1,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight_run,3.737243413925171,0.21801085770130157,-0.012434281408786774,0.5827121734619141,0.005719917826354504,-5.7186174392700195,0.517188549041748
